cruise,file,date,file_duration,lat,lon,conductivity,salinity,ocean_tmp,par,bulk_red,stream_pressure,flow_rate,event_rate
realtime,2015-03-22T08-33-38+00-00,2015-03-22T08:33:38+00:00,180.058,4232.3606,12947.7113,NA,32.57,12.89,-0.000928,31.8867,12,2471.3437336,NA
realtime,2015-03-22T08-36-38+00-00,2015-03-22T08:36:38+00:00,180.146,4231.9393,12948.3358,NA,32.57,12.89,-0.001055,31.8867,12,2471.3437336,NA
realtime,2015-03-22T08-39-38+00-00,2015-03-22T08:39:38+00:00,180.063,4231.5174,12948.9551,NA,32.57,12.89,-0.000953,31.8867,12,2471.3437336,NA
realtime,2015-03-22T08-42-38+00-00,2015-03-22T08:42:38+00:00,180.05,4231.1941,12949.4251,NA,32.57,12.9,-0.000953,31.8867,12,2471.3437336,NA
realtime,2015-03-22T08-45-38+00-00,2015-03-22T08:45:38+00:00,180.026,4230.7866,12950.0233,NA,32.56,12.91,-0.000953,31.8867,12,2471.3437336,NA
realtime,2015-03-22T08-48-39+00-00,2015-03-22T08:48:39+00:00,180.022,4230.3795,12950.6332,NA,32.56,12.9,-0.000953,31.8867,12,2471.3437336,NA
realtime,2015-03-22T08-51-39+00-00,2015-03-22T08:51:39+00:00,180.051,4230.0622,12951.1041,NA,32.56,12.91,-0.000953,31.8867,12,2471.3437336,NA
realtime,2015-03-22T08-54-39+00-00,2015-03-22T08:54:39+00:00,180.016,4229.646,12951.7233,NA,32.55,12.91,-0.000953,31.8867,12,2471.3437336,NA
realtime,2015-03-22T08-57-39+00-00,2015-03-22T08:57:39+00:00,180.146,4229.2241,12952.3456,NA,32.55,12.92,-0.000953,31.8867,12,2471.3437336,NA
realtime,2015-03-22T09-00-40+00-00,2015-03-22T09:00:40+00:00,180.07,4228.9052,12952.8029,NA,32.55,12.91,-0.000953,31.8867,12,2471.3437336,NA
realtime,2015-03-22T09-03-40+00-00,2015-03-22T09:03:40+00:00,180.034,4228.478,12953.4185,NA,32.55,12.93,-0.000953,31.8867,12,2471.3437336,NA
realtime,2015-03-22T09-06-40+00-00,2015-03-22T09:06:40+00:00,180.043,4228.1567,12953.8816,NA,32.56,12.93,-0.000953,31.8867,12,2471.3437336,NA
realtime,2015-03-22T09-09-40+00-00,2015-03-22T09:09:40+00:00,180.121,4227.7285,12954.4968,NA,32.56,12.95,-0.000953,31.8867,12,2471.3437336,NA
realtime,2015-03-22T09-12-40+00-00,2015-03-22T09:12:40+00:00,180.094,4227.2974,12955.1164,NA,32.57,12.94,-0.000928,31.8867,12,2471.3437336,NA
realtime,2015-03-22T09-15-41+00-00,2015-03-22T09:15:41+00:00,180.021,4226.9731,12955.5753,NA,32.56,12.91,-0.000953,31.8867,12,2471.3437336,NA
realtime,2015-03-22T09-18-41+00-00,2015-03-22T09:18:41+00:00,180.08,4226.5421,12956.1797,NA,32.57,12.95,-0.000928,31.8867,12,2471.3437336,NA
realtime,2015-03-22T09-21-41+00-00,2015-03-22T09:21:41+00:00,180.021,4226.1074,12956.7931,NA,32.59,13,-0.000953,31.8867,12,2471.3437336,NA
realtime,2015-03-22T09-24-41+00-00,2015-03-22T09:24:41+00:00,180.002,4225.7911,12957.2662,NA,32.59,12.99,-0.000953,31.8867,12,2471.3437336,NA
realtime,2015-03-22T09-27-41+00-00,2015-03-22T09:27:41+00:00,180.06,4225.372,12957.9151,NA,32.59,12.98,-0.000953,31.8867,12,2471.3437336,NA
realtime,2015-03-22T09-30-42+00-00,2015-03-22T09:30:42+00:00,180.031,4224.9583,12958.5584,NA,32.59,12.95,-0.000928,31.8867,12,2471.3437336,NA
realtime,2015-03-22T09-33-42+00-00,2015-03-22T09:33:42+00:00,180.031,4224.6478,12959.0388,NA,32.59,12.92,-0.000953,31.8867,12,2471.3437336,NA
realtime,2015-03-22T09-36-42+00-00,2015-03-22T09:36:42+00:00,180.062,4224.2284,12959.6933,NA,32.59,12.92,-0.000953,31.8867,12,2471.3437336,NA
realtime,2015-03-22T09-39-42+00-00,2015-03-22T09:39:42+00:00,180.137,4223.8198,13000.3368,NA,32.58,12.9,-0.000953,31.8867,12,2471.3437336,NA
realtime,2015-03-22T09-42-42+00-00,2015-03-22T09:42:42+00:00,180.056,4223.4946,13000.8236,NA,32.58,12.89,-0.000953,31.8867,12,2471.3437336,NA
realtime,2015-03-22T09-45-43+00-00,2015-03-22T09:45:43+00:00,180.079,4223.0628,13001.4668,NA,32.58,12.87,-0.000953,31.8867,12,2471.3437336,NA
realtime,2015-03-22T09-48-43+00-00,2015-03-22T09:48:43+00:00,180.052,4222.733,13001.9564,NA,32.57,12.87,-0.000953,31.8867,12,2471.3437336,NA
realtime,2015-03-22T09-51-43+00-00,2015-03-22T09:51:43+00:00,180.145,4222.3059,13002.5945,NA,32.57,12.87,-0.000953,31.8867,12,2471.3437336,NA
realtime,2015-03-22T09-54-43+00-00,2015-03-22T09:54:43+00:00,180.1,4221.8736,13003.2408,NA,32.57,12.87,-0.000953,31.8867,12,2471.3437336,NA
realtime,2015-03-22T09-57-44+00-00,2015-03-22T09:57:44+00:00,180.02,4221.5556,13003.728,NA,32.57,12.88,-0.000928,31.8867,12,2471.3437336,NA
realtime,2015-03-22T10-00-44+00-00,2015-03-22T10:00:44+00:00,180.082,4221.1225,13004.3703,NA,32.56,12.86,-0.000953,31.8867,12,2471.3437336,NA
realtime,2015-03-22T10-03-44+00-00,2015-03-22T10:03:44+00:00,180.009,4220.698,13005.0148,NA,32.56,12.87,-0.000953,31.8867,12,2471.3437336,NA
realtime,2015-03-22T10-06-44+00-00,2015-03-22T10:06:44+00:00,180.07,4220.3644,13005.5146,NA,32.56,12.89,-0.000928,31.8867,12,2471.3437336,NA
realtime,2015-03-22T10-09-44+00-00,2015-03-22T10:09:44+00:00,180.042,4219.9446,13006.1676,NA,32.57,12.93,-0.000953,31.8867,12,2471.3437336,NA
realtime,2015-03-22T10-12-45+00-00,2015-03-22T10:12:45+00:00,180.013,4219.5191,13006.8203,NA,32.58,13.01,-0.000953,31.8867,12,2471.3437336,NA
realtime,2015-03-22T10-15-45+00-00,2015-03-22T10:15:45+00:00,180.008,4219.1971,13007.3172,NA,32.59,13.02,-0.000928,31.8867,12,2471.3437336,NA
realtime,2015-03-22T10-18-45+00-00,2015-03-22T10:18:45+00:00,180.054,4218.7602,13007.9601,NA,32.59,13.04,-0.000928,31.8867,12,2471.3437336,NA
realtime,2015-03-22T10-21-45+00-00,2015-03-22T10:21:45+00:00,180.015,4218.3144,13008.5789,NA,32.59,13.04,-0.000953,31.8867,12,2471.3437336,NA
realtime,2015-03-22T10-24-45+00-00,2015-03-22T10:24:45+00:00,180.049,4217.976,13009.0428,NA,32.59,13.03,-0.000953,31.8867,12,2471.3437336,NA
realtime,2015-03-22T10-27-45+00-00,2015-03-22T10:27:45+00:00,180.004,4217.5149,13009.6748,NA,32.59,12.96,-0.000953,31.8867,12,2471.3437336,NA
realtime,2015-03-22T10-30-46+00-00,2015-03-22T10:30:46+00:00,180.062,4217.1685,13010.1369,NA,32.58,12.96,-0.000953,31.8867,12,2471.3437336,NA
realtime,2015-03-22T10-33-46+00-00,2015-03-22T10:33:46+00:00,180.013,4216.7024,13010.7635,NA,32.58,13,-0.000953,31.8867,12,2471.3437336,NA
realtime,2015-03-22T10-36-46+00-00,2015-03-22T10:36:46+00:00,180.033,4216.286,13011.3195,NA,32.58,13.02,-0.000928,31.8867,12,2471.3437336,NA
realtime,2015-03-22T10-39-46+00-00,2015-03-22T10:39:46+00:00,180.003,4215.8299,13011.9396,NA,32.58,13.03,-0.000953,31.8867,12,2471.3437336,NA
realtime,2015-03-22T10-42-46+00-00,2015-03-22T10:42:46+00:00,180.046,4215.3947,13012.5243,NA,32.57,13.03,-0.000928,31.8867,12,2471.3437336,NA
realtime,2015-03-22T10-45-47+00-00,2015-03-22T10:45:47+00:00,180.022,4215.0666,13013.0271,NA,32.57,13,-0.000928,31.8867,12,2471.3437336,NA
realtime,2015-03-22T10-48-47+00-00,2015-03-22T10:48:47+00:00,180.141,4214.6516,13013.7092,NA,32.57,13.01,-0.000953,31.8867,12,2471.3437336,NA
realtime,2015-03-22T10-51-47+00-00,2015-03-22T10:51:47+00:00,180.06,4214.2299,13014.3975,NA,32.56,12.99,-0.000953,31.8867,12,2471.3437336,NA
realtime,2015-03-22T10-54-47+00-00,2015-03-22T10:54:47+00:00,180.068,4213.8383,13015.0296,NA,32.57,13.01,-0.00154,31.8867,12,2471.3437336,NA
realtime,2015-03-22T10-57-47+00-00,2015-03-22T10:57:47+00:00,180.139,4213.5204,13015.5435,NA,32.57,13,-0.000953,31.8867,12,2471.3437336,NA
realtime,2015-03-22T11-00-48+00-00,2015-03-22T11:00:48+00:00,180.069,4213.0856,13016.2087,NA,32.57,13,-0.000928,31.8867,12,2471.3437336,NA
realtime,2015-03-22T11-03-48+00-00,2015-03-22T11:03:48+00:00,180.146,4212.7552,13016.7021,NA,32.57,13,-0.000953,31.8867,12,2471.3437336,NA
realtime,2015-03-22T11-06-48+00-00,2015-03-22T11:06:48+00:00,180.048,4212.3062,13017.3586,NA,32.57,12.99,-0.000953,31.8867,12,2471.3437336,NA
realtime,2015-03-22T11-09-48+00-00,2015-03-22T11:09:48+00:00,180.064,4211.8678,13018.0045,NA,32.57,12.98,-0.000953,31.8867,12,2471.3437336,NA
realtime,2015-03-22T11-12-49+00-00,2015-03-22T11:12:49+00:00,180.045,4211.4469,13018.6407,NA,32.57,12.97,-0.000953,31.8867,12,2471.3437336,NA
realtime,2015-03-22T11-15-49+00-00,2015-03-22T11:15:49+00:00,180.008,4211.118,13019.1316,NA,32.57,12.97,-0.000953,31.8867,12,2471.3437336,NA
realtime,2015-03-22T11-18-49+00-00,2015-03-22T11:18:49+00:00,180.061,4210.6908,13019.7666,NA,32.57,12.98,-0.000953,31.8867,12,2471.3437336,NA
realtime,2015-03-22T11-21-49+00-00,2015-03-22T11:21:49+00:00,180.015,4210.2879,13020.3794,NA,32.57,12.97,-0.000953,31.8867,12,2471.3437336,NA
realtime,2015-03-22T11-24-49+00-00,2015-03-22T11:24:49+00:00,180.026,4209.953,13020.874,NA,32.56,12.97,-0.000953,31.8867,12,2471.3437336,NA
realtime,2015-03-22T11-27-50+00-00,2015-03-22T11:27:50+00:00,180.139,4209.5014,13021.5458,NA,32.54,12.96,-0.000953,31.8867,12,2471.3437336,NA
realtime,2015-03-22T11-30-50+00-00,2015-03-22T11:30:50+00:00,180.063,4209.079,13022.1849,NA,32.54,12.96,-0.001081,31.8867,12,2471.3437336,NA
realtime,2015-03-22T11-33-50+00-00,2015-03-22T11:33:50+00:00,180.009,4208.7471,13022.6832,NA,32.53,12.96,-0.00103,31.8867,12,2471.3437336,NA
realtime,2015-03-22T11-36-50+00-00,2015-03-22T11:36:50+00:00,180,4208.3036,13023.346,NA,32.53,12.95,-0.000953,31.8867,12,2471.3437336,NA
realtime,2015-03-22T11-39-50+00-00,2015-03-22T11:39:50+00:00,180.007,4207.8574,13024.0014,NA,32.53,12.94,-0.000953,31.8867,12,2471.3437336,NA
realtime,2015-03-22T11-42-51+00-00,2015-03-22T11:42:51+00:00,180.021,4207.5235,13024.5023,NA,32.53,12.93,-0.000953,31.8867,12,2471.3437336,NA
realtime,2015-03-22T11-45-51+00-00,2015-03-22T11:45:51+00:00,180.117,4207.0753,13025.1807,NA,32.53,12.92,-0.000953,31.8867,12,2471.3437336,NA
realtime,2015-03-22T11-48-51+00-00,2015-03-22T11:48:51+00:00,180.079,4206.6651,13025.7956,NA,32.52,12.91,-0.000953,31.8867,12,2471.3437336,NA
realtime,2015-03-22T11-51-51+00-00,2015-03-22T11:51:51+00:00,180.014,4206.252,13026.4243,NA,32.52,12.91,-0.001004,31.8867,12,2471.3437336,NA
realtime,2015-03-22T11-54-51+00-00,2015-03-22T11:54:51+00:00,180.008,4205.8038,13027.0951,NA,32.51,12.89,-0.000953,31.8867,12,2471.3437336,NA
realtime,2015-03-22T11-57-52+00-00,2015-03-22T11:57:52+00:00,180.115,4205.489,13027.5723,NA,32.51,12.89,-0.000928,31.8867,12,2471.3437336,NA
realtime,2015-03-22T12-00-52+00-00,2015-03-22T12:00:52+00:00,180.113,4205.0459,13028.2271,NA,32.51,12.89,-0.000953,31.8867,12,2471.3437336,NA
realtime,2015-03-22T12-03-52+00-00,2015-03-22T12:03:52+00:00,180.14,4204.5943,13028.887,NA,32.51,12.88,-0.000953,31.8867,12,2471.3437336,NA
realtime,2015-03-22T12-06-52+00-00,2015-03-22T12:06:52+00:00,180.061,4204.2544,13029.3929,NA,32.51,12.87,-0.000953,31.8867,12,2471.3437336,NA
realtime,2015-03-22T12-09-53+00-00,2015-03-22T12:09:53+00:00,180.135,4203.8175,13030.0417,NA,32.51,12.87,-0.000953,31.8867,12,2471.3437336,NA
realtime,2015-03-22T12-12-53+00-00,2015-03-22T12:12:53+00:00,180.099,4203.3628,13030.7011,NA,32.51,12.87,-0.000953,31.8867,12,2471.3437336,NA
realtime,2015-03-22T12-15-53+00-00,2015-03-22T12:15:53+00:00,180.142,4202.9475,13031.3002,NA,32.51,12.88,-0.000979,31.8867,12,2471.3437336,NA
realtime,2015-03-22T12-18-53+00-00,2015-03-22T12:18:53+00:00,180.072,4202.6075,13031.7905,NA,32.51,12.87,-0.000953,31.8867,12,2471.3437336,NA
realtime,2015-03-22T12-21-54+00-00,2015-03-22T12:21:54+00:00,180.052,4202.1627,13032.4533,NA,32.51,12.88,-0.000979,31.8867,12,2471.3437336,NA
realtime,2015-03-22T12-24-54+00-00,2015-03-22T12:24:54+00:00,180.03,4201.7295,13033.1089,NA,32.5,12.87,-0.000953,31.8867,12,2471.3437336,NA
realtime,2015-03-22T12-27-54+00-00,2015-03-22T12:27:54+00:00,180.037,4201.3893,13033.6117,NA,32.5,12.87,-0.000953,31.8867,12,2471.3437336,NA
realtime,2015-03-22T12-30-54+00-00,2015-03-22T12:30:54+00:00,180.129,4200.9698,13034.2207,NA,32.5,12.88,-0.000953,31.8867,12,2471.3437336,NA
realtime,2015-03-22T12-33-54+00-00,2015-03-22T12:33:54+00:00,180.083,4200.5442,13034.8424,NA,32.5,12.88,-0.000953,31.8867,12,2471.3437336,NA
realtime,2015-03-22T12-36-55+00-00,2015-03-22T12:36:55+00:00,180.009,4200.2212,13035.3169,NA,32.5,12.88,-0.000953,31.8867,12,2471.3437336,NA
realtime,2015-03-22T12-39-55+00-00,2015-03-22T12:39:55+00:00,180.057,4159.7917,13035.9534,NA,32.5,12.88,-0.000953,31.8867,12,2471.3437336,NA
realtime,2015-03-22T12-42-55+00-00,2015-03-22T12:42:55+00:00,180.145,4159.3713,13036.5748,NA,32.5,12.88,-0.000953,31.8867,12,2471.3437336,NA
realtime,2015-03-22T12-45-55+00-00,2015-03-22T12:45:55+00:00,180.056,4158.9403,13037.2168,NA,32.5,12.91,-0.000953,31.8867,12,2471.3437336,NA
realtime,2015-03-22T12-48-56+00-00,2015-03-22T12:48:56+00:00,180.14,4158.6176,13037.6925,NA,32.5,12.89,-0.000953,31.8867,12,2471.3437336,NA
realtime,2015-03-22T12-51-56+00-00,2015-03-22T12:51:56+00:00,180.081,4158.1913,13038.3135,NA,32.5,12.9,-0.000953,31.8867,12,2471.3437336,NA
realtime,2015-03-22T12-54-56+00-00,2015-03-22T12:54:56+00:00,180.035,4157.7383,13038.9694,NA,32.5,12.87,-0.000953,31.8867,12,2471.3437336,NA
realtime,2015-03-22T12-57-56+00-00,2015-03-22T12:57:56+00:00,180.033,4157.3518,13039.5588,NA,32.5,12.87,-0.000953,31.8867,12,2471.3437336,NA
realtime,2015-03-22T13-00-56+00-00,2015-03-22T13:00:56+00:00,180.138,4157.0229,13040.0513,NA,32.5,12.86,-0.000953,31.8867,12,2471.3437336,NA
realtime,2015-03-22T13-03-57+00-00,2015-03-22T13:03:57+00:00,180.066,4156.5851,13040.6952,NA,32.5,12.86,-0.000953,31.8867,12,2471.3437336,NA
realtime,2015-03-22T13-06-57+00-00,2015-03-22T13:06:57+00:00,180.063,4156.1526,13041.3274,NA,32.5,12.85,-0.000953,31.8867,12,2471.3437336,NA
realtime,2015-03-22T13-09-57+00-00,2015-03-22T13:09:57+00:00,180.144,4155.8182,13041.8021,NA,32.49,12.84,-0.001769,31.8867,12,2471.3437336,NA
realtime,2015-03-22T13-12-57+00-00,2015-03-22T13:12:57+00:00,180.044,4155.3793,13042.4463,NA,32.5,12.86,-0.000953,31.8867,12,2471.3437336,NA
realtime,2015-03-22T13-15-58+00-00,2015-03-22T13:15:58+00:00,180.002,4154.9566,13043.0704,NA,32.5,12.87,-0.000953,31.8867,12,2471.3437336,NA
realtime,2015-03-22T13-18-58+00-00,2015-03-22T13:18:58+00:00,180.039,4154.5134,13043.7145,NA,32.5,12.89,-0.000953,31.8867,12,2471.3437336,NA
realtime,2015-03-22T13-21-58+00-00,2015-03-22T13:21:58+00:00,180.116,4154.181,13044.2146,NA,32.49,12.88,-0.000953,31.8867,12,2471.3437336,NA
realtime,2015-03-22T13-24-58+00-00,2015-03-22T13:24:58+00:00,180.065,4153.7523,13044.8606,NA,32.49,12.89,-0.000953,31.8867,12,2471.3437336,NA
realtime,2015-03-22T13-27-58+00-00,2015-03-22T13:27:58+00:00,180.03,4153.3207,13045.5049,NA,32.49,12.89,-0.000953,31.8867,12.22,2490.03066155627,NA
realtime,2015-03-22T13-30-59+00-00,2015-03-22T13:30:59+00:00,180.11,4152.9999,13045.9719,NA,32.49,12.9,-0.00233,31.8867,12,2471.3437336,NA
realtime,2015-03-22T13-33-59+00-00,2015-03-22T13:33:59+00:00,180.145,4152.558,13046.624,NA,32.49,12.89,-0.000953,31.8867,12,2471.3437336,NA
realtime,2015-03-22T13-36-59+00-00,2015-03-22T13:36:59+00:00,180.079,4152.1272,13047.2624,NA,32.49,12.89,-0.000953,31.8867,12,2471.3437336,NA
realtime,2015-03-22T13-39-59+00-00,2015-03-22T13:39:59+00:00,180.112,4151.7943,13047.7516,NA,32.49,12.89,-0.000928,31.8867,12,2471.3437336,NA
realtime,2015-03-22T13-43-00+00-00,2015-03-22T13:43:00+00:00,180.108,4151.3481,13048.407,NA,32.49,12.89,-0.000953,31.8867,12,2471.3437336,NA
realtime,2015-03-22T13-46-00+00-00,2015-03-22T13:46:00+00:00,180.103,4150.9349,13049.01,NA,32.49,12.9,-0.000953,31.8867,12,2471.3437336,NA
realtime,2015-03-22T13-49-00+00-00,2015-03-22T13:49:00+00:00,180.111,4150.4814,13049.6589,NA,32.49,12.89,-0.000928,31.8867,12,2471.3437336,NA
realtime,2015-03-22T13-52-00+00-00,2015-03-22T13:52:00+00:00,180.054,4150.1606,13050.1265,NA,32.49,12.89,-0.000953,31.8867,12,2471.3437336,NA
realtime,2015-03-22T13-55-01+00-00,2015-03-22T13:55:01+00:00,180.059,4149.7117,13050.7682,NA,32.48,12.89,-0.000953,31.8867,12,2471.3437336,NA
realtime,2015-03-22T13-58-01+00-00,2015-03-22T13:58:01+00:00,180.006,4149.4813,13051.1127,NA,32.49,12.89,-0.000953,31.8867,12,2471.3437336,NA
realtime,2015-03-22T14-01-01+00-00,2015-03-22T14:01:01+00:00,180.092,4149.0723,13051.7166,NA,32.49,12.89,-0.000953,31.8867,12,2471.3437336,NA
realtime,2015-03-22T14-04-01+00-00,2015-03-22T14:04:01+00:00,180.066,4148.6293,13052.3742,NA,32.49,12.88,-0.000953,31.8867,12,2471.3437336,NA
realtime,2015-03-22T14-07-02+00-00,2015-03-22T14:07:02+00:00,180.084,4148.2906,13052.8772,NA,32.49,12.88,-0.000928,31.8867,12,2471.3437336,NA
realtime,2015-03-22T14-10-02+00-00,2015-03-22T14:10:02+00:00,180.111,4147.8582,13053.5583,NA,32.49,12.87,-0.000953,31.8867,12,2471.3437336,NA
realtime,2015-03-22T14-13-02+00-00,2015-03-22T14:13:02+00:00,180.087,4147.4292,13054.2281,NA,32.49,12.86,-0.000928,31.8867,12,2471.3437336,NA
realtime,2015-03-22T14-16-02+00-00,2015-03-22T14:16:02+00:00,180.007,4147.0897,13054.7256,NA,32.49,12.87,-0.000928,31.8867,12,2471.3437336,NA
realtime,2015-03-22T14-19-02+00-00,2015-03-22T14:19:02+00:00,180.049,4146.6482,13055.3419,NA,32.49,12.86,-0.000928,31.8867,12,2471.3437336,NA
realtime,2015-03-22T14-22-03+00-00,2015-03-22T14:22:03+00:00,123.605,4146.3682,13055.7269,NA,32.49,12.88,-0.000902,31.8867,12,2471.3437336,NA
realtime,2015-03-22T14-31-20+00-00,2015-03-22T14:31:20+00:00,180.093,4144.9607,13057.7733,NA,32.49,12.9,-0.000673,23.1433,8.05,2079.9388510484,NA
realtime,2015-03-22T14-34-20+00-00,2015-03-22T14:34:20+00:00,180.131,4144.5143,13058.4243,NA,32.49,12.9,-0.000469,24.8151,12,2471.3437336,NA
realtime,2015-03-22T14-37-20+00-00,2015-03-22T14:37:20+00:00,180.018,4144.1705,13058.9213,NA,32.49,12.91,-0.00024,37.4065,12,2471.3437336,NA
realtime,2015-03-22T14-40-21+00-00,2015-03-22T14:40:21+00:00,180.003,4143.7443,13059.5511,NA,32.49,12.9,0.000143,37.4065,12,2471.3437336,NA
realtime,2015-03-22T14-43-21+00-00,2015-03-22T14:43:21+00:00,180.104,4143.3196,13100.199,NA,32.49,12.91,0.000703,37.4065,12,2471.3437336,NA
realtime,2015-03-22T14-46-21+00-00,2015-03-22T14:46:21+00:00,180.015,4142.9909,13100.6977,NA,32.49,12.9,0.001239,37.4065,12,2471.3437336,NA
realtime,2015-03-22T14-49-21+00-00,2015-03-22T14:49:21+00:00,180.121,4142.5587,13101.343,NA,32.49,12.89,0.002258,37.4065,12,2471.3437336,NA
realtime,2015-03-22T14-52-21+00-00,2015-03-22T14:52:21+00:00,180.14,4142.2251,13101.8247,NA,32.49,12.9,0.003201,37.4065,12,2471.3437336,NA
realtime,2015-03-22T14-55-22+00-00,2015-03-22T14:55:22+00:00,180.145,4141.7929,13102.4649,NA,32.48,12.91,0.005036,37.4065,12,2471.3437336,NA
realtime,2015-03-22T14-58-22+00-00,2015-03-22T14:58:22+00:00,180.021,4141.3649,13103.0847,NA,32.48,12.93,0.006668,37.4065,12,2471.3437336,NA
realtime,2015-03-22T15-01-22+00-00,2015-03-22T15:01:22+00:00,180.131,4141.0352,13103.5537,NA,32.48,12.93,0.009904,37.4065,12,2471.3437336,NA
realtime,2015-03-22T15-04-22+00-00,2015-03-22T15:04:22+00:00,180.056,4140.5967,13104.1852,NA,32.48,12.91,0.015359,37.4065,12,2471.3437336,NA
realtime,2015-03-22T15-07-23+00-00,2015-03-22T15:07:23+00:00,180.139,4140.1597,13104.8263,NA,32.48,12.91,0.024712,37.4065,12,2471.3437336,NA
realtime,2015-03-22T15-10-23+00-00,2015-03-22T15:10:23+00:00,180.069,4139.8273,13105.3241,NA,32.48,12.91,0.032333,37.4065,12,2471.3437336,NA
realtime,2015-03-22T15-13-23+00-00,2015-03-22T15:13:23+00:00,180.015,4139.4179,13105.9484,NA,32.48,12.92,0.034296,24.7154,12,2471.3437336,NA
realtime,2015-03-22T15-16-23+00-00,2015-03-22T15:16:23+00:00,180.118,4138.9823,13106.6163,NA,32.49,12.94,0.047345,24.7154,12,2471.3437336,NA
realtime,2015-03-22T15-19-24+00-00,2015-03-22T15:19:24+00:00,180.126,4138.5782,13107.2253,NA,32.5,12.96,0.027694,24.7154,12,2471.3437336,NA
realtime,2015-03-22T15-22-24+00-00,2015-03-22T15:22:24+00:00,180,4138.2406,13107.715,NA,32.5,12.98,0.023489,24.7154,12,2471.3437336,NA
realtime,2015-03-22T15-25-24+00-00,2015-03-22T15:25:24+00:00,180.094,4137.8046,13108.3435,NA,32.5,12.96,0.022342,24.7154,12,2471.3437336,NA
realtime,2015-03-22T15-28-24+00-00,2015-03-22T15:28:24+00:00,180.149,4137.4698,13108.8205,NA,32.5,12.97,0.028739,24.7154,12,2471.3437336,NA
realtime,2015-03-22T15-31-25+00-00,2015-03-22T15:31:25+00:00,180.086,4137.027,13109.4557,NA,32.5,13,0.088787,24.7154,12,2471.3437336,NA
realtime,2015-03-22T15-34-25+00-00,2015-03-22T15:34:25+00:00,180.104,4136.5834,13110.0962,NA,32.52,13.02,0.096968,24.7154,12,2471.3437336,NA
realtime,2015-03-22T15-37-25+00-00,2015-03-22T15:37:25+00:00,180.051,4136.2455,13110.5929,NA,32.53,13.05,0.043751,24.7154,12,2471.3437336,NA
realtime,2015-03-22T15-40-25+00-00,2015-03-22T15:40:25+00:00,180.008,4135.8277,13111.2183,NA,32.55,13.06,0.03613,24.7154,12,2471.3437336,NA
realtime,2015-03-22T15-43-25+00-00,2015-03-22T15:43:25+00:00,180.125,4135.4241,13111.846,NA,32.55,13.07,0.026088,24.7154,12,2471.3437336,NA
realtime,2015-03-22T15-46-26+00-00,2015-03-22T15:46:26+00:00,180.044,4135.0875,13112.3217,NA,32.55,13.06,0.028025,24.7154,12,2471.3437336,NA
realtime,2015-03-22T15-49-26+00-00,2015-03-22T15:49:26+00:00,180.008,4134.6474,13112.9513,NA,32.54,13.04,0.111341,36.2069,12,2471.3437336,NA
realtime,2015-03-22T15-52-26+00-00,2015-03-22T15:52:26+00:00,180.003,4134.2117,13113.5756,NA,32.54,13.01,0.124085,30.9072,12,2471.3437336,NA
realtime,2015-03-22T15-55-26+00-00,2015-03-22T15:55:26+00:00,180.137,4133.9057,13114.0128,NA,32.54,13.03,0.075914,30.9072,12,2471.3437336,NA
realtime,2015-03-22T15-58-26+00-00,2015-03-22T15:58:26+00:00,180.04,4133.4646,13114.6362,NA,32.55,13.02,0.118401,30.9072,12,2471.3437336,NA
realtime,2015-03-22T16-01-27+00-00,2015-03-22T16:01:27+00:00,180.026,4133.0303,13115.2607,NA,32.56,13.03,0.115062,30.9072,12,2471.3437336,NA
realtime,2015-03-22T16-04-27+00-00,2015-03-22T16:04:27+00:00,180.076,4132.7014,13115.7353,NA,32.56,13.05,0.145189,30.9072,12,2471.3437336,NA
realtime,2015-03-22T16-07-27+00-00,2015-03-22T16:07:27+00:00,180.048,4132.2638,13116.3661,NA,32.57,13.05,0.152579,30.9072,12,2471.3437336,NA
realtime,2015-03-22T16-10-27+00-00,2015-03-22T16:10:27+00:00,180.141,4131.839,13116.9673,NA,32.57,13.04,0.103237,30.9072,12,2471.3437336,NA
realtime,2015-03-22T16-13-28+00-00,2015-03-22T16:13:28+00:00,180.057,4131.51,13117.4307,NA,32.57,13.04,0.082899,30.9072,12,2471.3437336,NA
realtime,2015-03-22T16-16-28+00-00,2015-03-22T16:16:28+00:00,180.148,4131.0831,13118.0233,NA,32.56,13.04,0.06674,29.3441,12,2471.3437336,NA
realtime,2015-03-22T16-19-28+00-00,2015-03-22T16:19:28+00:00,180.037,4130.6663,13118.6521,NA,32.57,13.07,0.095132,29.3441,12,2471.3437336,NA
realtime,2015-03-22T16-22-28+00-00,2015-03-22T16:22:28+00:00,180.126,4130.3542,13119.1176,NA,32.57,13.1,0.086569,20.5532,12,2471.3437336,NA
realtime,2015-03-22T16-25-28+00-00,2015-03-22T16:25:28+00:00,180.029,4129.9294,13119.7457,NA,32.58,13.12,0.117739,20.261,12,2471.3437336,NA
realtime,2015-03-22T16-28-29+00-00,2015-03-22T16:28:29+00:00,180.068,4129.5228,13120.3548,NA,32.59,13.14,0.147124,20.3336,12,2471.3437336,NA
realtime,2015-03-22T16-31-29+00-00,2015-03-22T16:31:29+00:00,180.147,4129.1986,13120.8321,NA,32.59,13.14,0.096533,20.3336,12,2471.3437336,NA
realtime,2015-03-22T16-34-29+00-00,2015-03-22T16:34:29+00:00,180.05,4128.7892,13121.4482,NA,32.59,13.13,0.066306,20.3336,12,2471.3437336,NA
